Provider Id,Provider Name,Total_Discharges
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,623.0
30033,PAYSON REGIONAL MEDICAL CENTER,622.0
240014,NORTHFIELD HOSPITAL,622.0
50641,EAST LOS ANGELES DOCTORS HOSPITAL,620.0
450885,CENTENNIAL MEDICAL CENTER,619.0
440068,ATHENS REGIONAL MEDICAL CENTER,618.0
340120,VIDANT DUPLIN  HOSPITAL,617.0
440227,STONECREST MEDICAL CENTER,615.0
150064,FAYETTE REGIONAL HEALTH SYSTEM,615.0
390266,GROVE CITY MEDICAL CENTER,615.0
170187,SALINA SURGICAL HOSPITAL,615.0
230259,CHELSEA COMMUNITY HOSPITAL,614.0
200018,"AROOSTOOK MEDICAL CENTER,THE",614.0
370039,CLAREMORE REGIONAL HOSPITAL,614.0
30123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,612.0
140294,CROSSROADS COMMUNITY HOSPITAL,612.0
60116,GOOD SAMARITAN MEDICAL CENTER,612.0
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,611.0
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,610.0
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,609.0
200018,AROOSTOOK MEDICAL CENTER,608.0
50090,SONOMA VALLEY HOSPITAL,608.0
390116,SUBURBAN COMMUNITY HOSPITAL,608.0
40050,OUACHITA COUNTY MEDICAL CENTER,607.0
100255,TAMPA COMMUNITY HOSPITAL,607.0
420062,CHESTERFIELD GENERAL HOSPITAL,605.0
60104,ST ANTHONY NORTH HEALTH CAMPUS,604.0
10034,COMMUNITY HOSPITAL INC,603.0
520011,LAKEVIEW MED CENTER,602.0
520062,OCONOMOWOC MEM HSPTL,601.0
250049,BEACHAM MEMORIAL HOSPITAL,601.0
110186,DOCTORS HOSPITAL,601.0
230110,MEMORIAL MEDICAL CENTER OF WEST MICHIGAN,601.0
520062,OCONOMOWOC MEMORIAL HOSPITAL,601.0
50291,SUTTER MEDICAL CENTER OF SANTA ROSA,599.0
230035,SPECTRUM HEALTH UNITED HOSPITAL,599.0
520019,MINISTRY ST MARYS HOSPITAL,599.0
190044,ACADIA GENERAL HOSPITAL,598.0
360156,MEMORIAL HOSPITAL,598.0
110109,EMANUEL MEDICAL CENTER,597.0
330229,BROOKS MEMORIAL HOSPITAL,596.0
230297,KARMANOS CANCER CENTER,593.0
160013,TRINITY MUSCATINE,592.0
260059,MERCY HOSPITAL LEBANON,590.0
30100,CARONDELET HEART AND VASCULAR INSTITUTE,589.0
200052,NORTHERN MAINE MEDICAL CENTER,589.0
50776,COLLEGE MEDICAL CENTER,588.0
40080,HARRIS HOSPITAL,588.0
250162,HANCOCK MEDICAL CENTER,587.0
490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,587.0
450822,LAS COLINAS MEDICAL CENTER,587.0
370099,CUSHING REGIONAL HOSPITAL,585.0
390032,ALLEGHENY VALLEY HOSPITAL,585.0
150045,DEKALB HEALTH,584.0
180024,SPRING VIEW HOSPITAL,583.0
320003,ALTA VISTA REGIONAL HOSPITAL,583.0
450379,DALLAS MEDICAL CENTER,582.0
60004,PLATTE VALLEY MEDICAL CENTER,582.0
120027,HAWAII MEDICAL CENTER WEST,580.0
50736,MONTEREY PARK HOSPITAL,580.0
280134,KEARNEY REGIONAL MEDICAL CENTER,579.0
380082,PROVIDENCE MILWAUKIE HOSPITAL,579.0
110092,DODGE COUNTY HOSPITAL,579.0
360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,578.0
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,576.0
30037,ST LUKES MEDICAL CENTER,575.0
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,575.0
370203,"COMMUNITY HOSPITAL, LLC",575.0
370178,MEMORIAL HOSPITAL,575.0
50407,CHINESE HOSPITAL,573.0
270023,COMMUNITY MEDICAL CENTER INC,572.0
40074,NORTH METRO MEDICAL CENTER,571.0
190183,LEONARD J CHABERT MEDICAL CENTER,571.0
110200,NORTHSIDE MEDICAL CENTER,571.0
390095,MARIAN COMMUNITY HOSPITAL,571.0
520206,AURORA MEDICAL CENTER,571.0
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC,566.0
520091,HOWARD YOUNG MED CTR,565.0
440109,HARDIN MEDICAL CENTER,565.0
190001,WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER,563.0
180101,GEORGETOWN COMMUNITY HOSPITAL,562.0
520095,SAUK PRAIRIE HOSPITAL,562.0
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,562.0
430048,SPEARFISH REGIONAL HOSPITAL,561.0
390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,560.0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,559.0
520091,HOWARD YOUNG MEDICAL CTR,558.0
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,557.0
150076,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,557.0
30137,GREEN VALLEY HOSPITAL,556.0
360107,BELLEVUE HOSPITAL,556.0
250002,TISHOMINGO HEALTH SERVICES INC,556.0
190114,HOMER MEMORIAL HOSPITAL,556.0
430089,DUNES SURGICAL HOSPITAL,556.0
390199,PUNXSUTAWNEY AREA HOSPITAL,554.0
200002,MILES MEMORIAL HOSPITAL (LINCOLN COUNTY HEALTHCARE,553.0
340127,GRANVILLE MEDICAL CENTER,553.0
240071,DISTRICT ONE HOSPITAL,553.0
670072,"WESTBURY COMMUNITY HOSPITAL, LLC",553.0
490114,LONESOME PINE HOSPITAL,552.0
670049,NORTH CENTRAL SURGICAL CENTER LLP,551.0
150091,PARKVIEW HUNTINGTON HOSPITAL,548.0
330086,MOUNT VERNON HOSPITAL,548.0
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,548.0
520019,MINISTRY SAINT MARYS HOSPITAL,548.0
440068,STARR REGIONAL MEDICAL CENTER ATHENS,547.0
140145,ST JOSEPHS HOSPITAL,547.0
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",546.0
260059,ST JOHNS HOSPITAL-LEBANON,545.0
340055,VALDESE GENERAL HOSPITAL INC,544.0
330115,ONEIDA HEALTHCARE CENTER,544.0
390157,OHIO VALLEY GENERAL HOSPITAL,543.0
120004,WAHIAWA GENERAL HOSPITAL,543.0
250020,WEBSTER GENERAL HOSPITAL/SWING BED,543.0
520076,BEAVER DAM COM HSPTL,542.0
520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,540.0
420019,CHESTER REGIONAL MEDICAL CENTER,538.0
330232,ST MARY'S HOSPITAL ( TROY ),537.0
320022,PLAINS REGIONAL MEDICAL CENTER,537.0
440152,REGIONAL ONE HEALTH,536.0
450539,COVENANT HOSPITAL PLAINVIEW,536.0
440151,SAINT THOMAS RIVER PARK HOSPITAL,536.0
520041,DIVINE SAVIOR HLTHCARE,535.0
280133,"NEBRASKA SPINE HOSPITAL, LLC",535.0
520011,LAKEVIEW MEDICAL CENTER,534.0
190088,SPRINGHILL MEDICAL CENTER,534.0
440057,CLAIBORNE COUNTY HOSPITAL,533.0
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,533.0
160101,BROADLAWNS MEDICAL CENTER,532.0
520102,AURORA LAKELAND MEDICAL CENTER,532.0
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,532.0
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,530.0
450400,PARKVIEW REGIONAL HOSPITAL,529.0
450177,UVALDE MEMORIAL HOSPITAL,528.0
530025,IVINSON MEMORIAL HOSPITAL,528.0
100291,WUESTHOFF MEDICAL CENTER-MELBOURNE,527.0
30083,PARADISE VALLEY HOSPITAL,527.0
450661,ODESSA REGIONAL MEDICAL CENTER,527.0
420102,GHS PATEWOOD MEMORIAL HOSPITAL,527.0
280131,MIDWEST SURGICAL HOSPITAL LLC,525.0
250085,MARION GENERAL HOSPITAL,524.0
520033,RIVERVIEW HSPTL ASSOC,523.0
250025,MERIT HEALTH GILMORE MEMORIAL,523.0
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,522.0
50531,BELLFLOWER MEDICAL CENTER,521.0
360014,O'BLENESS MEMORIAL HOSPITAL,521.0
250059,MONTFORT JONES MEMORIAL HOSPITAL,521.0
450296,CLEVELAND REGIONAL MEDICAL CTR,521.0
160001,CENTRAL IOWA HEALTHCARE,519.0
250128,MERIT HEALTH BATESVILLE,519.0
230106,SPECTRUM HEALTH GERBER MEMORIAL,519.0
370235,ST JOHN BROKEN ARROW,517.0
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,517.0
30126,ARIZONA REGIONAL MEDICAL CENTER,517.0
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,515.0
530033,MOUNTAIN VIEW REGIONAL HOSPITAL,515.0
260070,PEMISCOT MEMORIAL HOSPITAL,513.0
230101,ST FRANCIS HOSPITAL,513.0
230015,THREE RIVERS HEALTH,513.0
250096,MERIT HEALTH RANKIN,513.0
520057,ST CLARE HSPTL HLTH SVCS,513.0
450411,EASTLAND MEMORIAL HOSPITAL,512.0
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,511.0
450475,ETMC HENDERSON,510.0
110004,HUTCHESON MEDICAL CENTER,509.0
230040,SPECTRUM HEALTH PENNOCK,509.0
40001,SILOAM SPRINGS MEMORIAL HOSPITAL,509.0
370178,MEMORIAL HOSPITAL OF STILWELL,508.0
110132,MEMORIAL HOSPITAL AND MANOR,508.0
460003,SALT LAKE REGIONAL MEDICAL CENTER,508.0
330008,WYOMING COUNTY COMMUNITY HOSPITAL,506.0
520048,MERCY MEDICAL CENTER OF OSHKOSH,506.0
520071,FORT MEMORIAL HOSPITAL,506.0
440051,MCNAIRY REGIONAL HOSPITAL,505.0
50732,FRESNO HEART AND SURGICAL HOSPITAL,503.0
250126,NORTH OAK REGIONAL MEDICAL CENTER,502.0
190274,OCHSNER MEDICAL CENTER-KENNER LLC,500.0
50746,ORANGE COUNTY GLOBAL MEDICAL CENTER,499.0
50771,COAST PLAZA HOSPITAL,498.0
340037,KINGS MOUNTAIN HOSPITAL INC,498.0
670012,FOUNDATION SURGICAL HOSPITAL,498.0
10150,L V STABLER MEMORIAL HOSPITAL,497.0
110212,SMITH NORTHVIEW HOSPITAL,496.0
330151,ST JAMES MERCY HOSPITAL,496.0
450422,BAYLOR MEDICAL CENTER AT UPTOWN,495.0
250128,TRI LAKES MEDICAL CENTER,495.0
440040,PERRY COMMUNITY HOSPITAL,492.0
180025,FLAGET MEMORIAL HOSPITAL,492.0
370039,HILLCREST HOSPITAL CLAREMORE,492.0
370041,BRISTOW MEDICAL CENTER,491.0
380037,PROVIDENCE NEWBERG MEDICAL CENTER,491.0
40015,MENA REGIONAL HEALTH SYSTEM,488.0
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,487.0
50738,GREATER EL MONTE COMMUNITY HOSPITAL,485.0
450867,SETON NORTHWEST HOSPITAL,485.0
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH SER,484.0
520107,HOLY FAMILY MEMORIAL,483.0
670092,WALNUT HILL MEDICAL CENTER,483.0
50534,JOHN F KENNEDY MEMORIAL HOSPITAL,483.0
520097,ST MARYS HOSPITAL MEDICAL CTR,482.0
190250,"LOUISIANA MEDICAL CENTER AND HEART HOSPITAL, LLC",482.0
450803,DOCTORS HOSPITAL TIDWELL,480.0
10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,480.0
250151,ALLIANCE HEALTH CENTER,480.0
370222,MCBRIDE ORTHOPEDIC HOSPITAL,479.0
530008,SAGEWEST HEALTH CARE,478.0
500049,WALLA WALLA GENERAL HOSPITAL,478.0
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,478.0
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,477.0
150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,477.0
390150,SOUTHWEST REGIONAL MEDICAL CENTER,477.0
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,475.0
260034,BATES COUNTY MEMORIAL HOSPITAL,474.0
390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER,473.0
30083,ABRAZO SCOTTSDALE CAMPUS,472.0
110045,BARROW REGIONAL MEDICAL CENTER,470.0
450108,CONNALLY MEMORIAL MEDICAL CENTER,470.0
450085,GRAHAM REGIONAL MEDICAL CENTER,469.0
150150,DUPONT HOSPITAL LLC,469.0
190118,DESOTO REGIONAL HEALTH SYSTEM,468.0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,468.0
190106,OAKDALE COMMUNITY HOSPITAL,467.0
340120,DUPLIN GENERAL HOSPITAL,465.0
360014,OHIOHEALTH O'BLENESS HOSPITAL,464.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,464.0
440054,WOODS MEMORIAL HOSPITAL,464.0
260142,FITZGIBBON MEMORIAL HOSPITAL,464.0
100081,HEALTHMARK REGIONAL MEDICAL CENTER,462.0
440070,DECATUR COUNTY GENERAL HOSPITAL,462.0
50315,KERN MEDICAL CENTER,461.0
440001,UNICOI COUNTY MEMORIAL HOSPITAL,460.0
520116,WATERTOWN REGIONAL MEDICAL CENTER,460.0
30111,"UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE",460.0
390272,VALLEY FORGE MEDICAL CENTER AND HOSPITAL,460.0
520198,AURORA MED CTR OSHKOSH,459.0
320059,NORTHERN NAVAJO MEDICAL CENTER,458.0
30071,FORT DEFIANCE INDIAN HOSPITAL,457.0
440182,MCKENZIE REGIONAL HOSPITAL,457.0
190003,DAUTERIVE HOSPITAL,457.0
330115,ONEIDA HEALTHCARE,456.0
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,455.0
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,454.0
60076,STERLING REGIONAL MEDCENTER,454.0
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,453.0
320074,LOVELACE WESTSIDE HOSPITAL,453.0
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,453.0
10109,PICKENS COUNTY MEDICAL CENTER,452.0
40091,MEDICAL PARK HOSPITAL,451.0
450370,COLUMBUS COMMUNITY HOSPITAL,450.0
60028,EXEMPLA SAINT JOSEPH HOSPITAL,449.0
460007,CEDAR CITY HOSPITAL,448.0
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,447.0
200041,INLAND HOSPITAL,445.0
50726,STANISLAUS SURGICAL HOSPITAL,444.0
360071,VAN WERT COUNTY HOSPITAL,443.0
40018,SUMMIT MEDICAL CENTER,442.0
520041,DIVINE SAVIOR HEALTHCARE,442.0
230037,HILLSDALE HOSPITAL,442.0
450446,RIVERSIDE GENERAL HOSPITAL,442.0
520095,SAUK PRAIRIE MEM HSPTL,441.0
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,441.0
440020,HILLSIDE HOSPITAL,441.0
150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,441.0
520198,AURORA MEDICAL CTR OSHKOSH,440.0
460014,MOUNTAIN WEST MEDICAL CENTER,439.0
260115,MISSOURI BAPTIST HOSPITAL SULLIVAN,439.0
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,439.0
440064,GRANDVIEW MEDICAL CENTER,438.0
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,438.0
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,437.0
30030,ABRAZO CENTRAL CAMPUS,437.0
360109,COSHOCTON REGIONAL MEDICAL CENTER,437.0
260219,PROGRESS WEST HEALTHCARE CENTER,436.0
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,434.0
510018,JACKSON GENERAL HOSPITAL,433.0
450055,ROLLING PLAINS MEMORIAL HOSPITAL,433.0
460052,TIMPANOGOS REGIONAL HOSPITAL,433.0
50320,ALAMEDA COUNTY MEDICAL CENTER,432.0
440007,UNITY MEDICAL CENTER,432.0
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,431.0
450438,COLORADO FAYETTE MEDICAL CENTER,431.0
330249,"COMMUNITY MEMORIAL HOSPITAL, INC",431.0
190145,LASALLE GENERAL HOSPITAL,431.0
100106,DOCTOR'S MEMORIAL HOSPITAL INC,429.0
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,428.0
110046,CLEARVIEW  REGIONAL MEDICAL CENTER,427.0
520038,AURORA MED CENTER-WASHINGTON COUNTY,426.0
110073,DORMINY MEDICAL CENTER,426.0
370216,"TULSA SPINE & SPECIALTY HOSPITAL, LLC",426.0
110187,CHESTATEE REGIONAL HOSPITAL,426.0
450845,EL PASO SPECIALTY HOSPITAL,425.0
190208,EAST CARROLL PARISH HOSPITAL,425.0
10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,424.0
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,424.0
340085,THOMASVILLE MEDICAL CENTER,423.0
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",423.0
340127,GRANVILLE HEALTH SYSTEMS,423.0
260064,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,423.0
50779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",422.0
280105,ALEGENT HEALTH MIDLANDS HOSPITAL,422.0
190175,RIVER PARISHES HOSPITAL,422.0
440110,FORT LOUDOUN MEDICAL CENTER,421.0
390192,TYLER MEMORIAL HOSPITAL,420.0
170105,MCPHERSON HOSPITAL INC,420.0
670059,ST LUKES LAKESIDE HOSPITAL,419.0
390316,SURGICAL INSTITUTE OF READING,419.0
190218,SABINE MEDICAL CENTER,418.0
450605,CARE REGIONAL MEDICAL CENTER,417.0
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,417.0
390104,KANE COMMUNITY HOSPITAL,414.0
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,413.0
420037,HILLCREST MEMORIAL HOSPITAL,412.0
160005,ST ANTHONY REGIONAL HOSPITAL,412.0
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",409.0
40069,GREAT RIVER MEDICAL CENTER,409.0
320017,LOVELACE WOMEN'S HOSPITAL,408.0
370216,TULSA SPINE & SPECIALTY HOSPITAL,408.0
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,407.0
520204,WHEATON FRANCISCAN HEALTHCARE FRANKLIN,407.0
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",407.0
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,406.0
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,406.0
190151,RICHARDSON MEDICAL CENTER,405.0
390071,LOCK HAVEN HOSPITAL,405.0
370227,ST JOHN OWASSO,405.0
50543,COLLEGE HOSPITAL COSTA MESA,405.0
50091,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,404.0
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,403.0
140019,SHELBY MEMORIAL HOSPITAL,403.0
260160,MISSOURI SOUTHERN HEALTHCARE,403.0
10044,MARION REGIONAL MEDICAL CENTER,403.0
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,403.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,402.0
280105,CHI HEALTH MIDLANDS,402.0
520205,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,402.0
220050,BAYSTATE MARY LANE HOSPITAL,401.0
440110,FORT LOUDON MEDICAL CENTER,400.0
440010,WAYNE MEDICAL CENTER,399.0
170068,SOUTHWEST MEDICAL CENTER,397.0
370218,SAINT FRANCIS HOSPITAL SOUTH,397.0
10145,NORTHPORT MEDICAL CENTER,397.0
40047,FIVE RIVERS MEDICAL CENTER,396.0
440159,DELTA MEDICAL CENTER,396.0
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,395.0
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,395.0
370004,INTEGRIS MIAMI HOSPITAL,394.0
370180,CHICKASAW NATION MEDICAL CENTER,394.0
160147,GRINNELL REGIONAL MEDICAL CENTER,393.0
450641,NOCONA GENERAL HOSPITAL,393.0
50028,MAD RIVER COMMUNITY HOSPITAL,392.0
100048,JAY HOSPITAL,391.0
110040,NORTHRIDGE MEDICAL CENTER,390.0
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,389.0
110135,TAYLOR REGIONAL HOSPITAL,389.0
50528,MEMORIAL HOSPITAL LOS BANOS,389.0
450187,TRINITY MEDICAL CENTER,388.0
50219,COAST PLAZA HOSPITAL,388.0
110194,DONALSONVILLE HOSPITAL INC,387.0
670008,HOUSTON PHYSICIANS' HOSPITAL,387.0
330385,NORTH CENTRAL BRONX HOSPITAL,386.0
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,384.0
50746,WESTERN MEDICAL CENTER SANTA ANA,384.0
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,384.0
10022,CHEROKEE MEDICAL CENTER,383.0
230093,MECOSTA COUNTY MEDICAL CENTER,383.0
30128,HUALAPAI MOUNTAIN MEDICAL CENTER,382.0
50575,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,382.0
250036,GEORGE COUNTY HOSPITAL,381.0
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,381.0
50448,RIDGECREST REGIONAL HOSPITAL,381.0
110200,HUGHSTON HOSPITAL,381.0
440007,UNITED REGIONAL MEDICAL CENTER,381.0
450894,PINE CREEK MEDICAL CENTER LLP,381.0
370153,ELKVIEW GENERAL HOSPITAL,379.0
240187,HUTCHINSON HEALTH,379.0
420066,LAKE CITY COMMUNITY HOSPITAL,379.0
360352,SURGICAL HOSPITAL AT SOUTHWOODS,379.0
150179,FAIRBANKS,378.0
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,377.0
370236,INTEGRIS HEALTH EDMOND,376.0
50435,FALLBROOK HOSPITAL,375.0
390003,BLOOMSBURG HOSPITAL,375.0
170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,374.0
160124,LAKES REGIONAL HEALTHCARE,374.0
670002,SOUTH HAMPTON COMMUNITY HOSPITAL,373.0
520017,ST JOSEPHS HSPTL,373.0
520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,373.0
120011,KAISER FOUNDATION HOSPITAL,371.0
370029,INTEGRIS CLINTON REGIONAL HOSPITAL,371.0
10052,LAKE MARTIN COMMUNITY HOSPITAL,369.0
60116,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC,366.0
420043,MARY BLACK HEALTH SYSTEM GAFFNEY,366.0
110142,EVANS MEMORIAL HOSPITAL,366.0
250010,TIPPAH COUNTY HOSPITAL,366.0
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,365.0
190135,OCHSNER BAPTIST MEDICAL CENTER LLC,365.0
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",365.0
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,364.0
420107,MCLEOD HEALTH CHERAW,364.0
390090,WEST PENN HOSPITAL,363.0
170196,KANSAS SPINE HOSPITAL LLC,363.0
120019,KONA COMMUNITY HOSPITAL,362.0
10129,NORTH BALDWIN INFIRMARY,362.0
390122,TITUSVILLE HOSPITAL,362.0
430089,SIOUXLAND SURGERY CENTER LP,362.0
520194,ORTHOPAEDIC HOSPITAL OF WISCONSIN,362.0
240006,OLMSTED MEDICAL CENTER,360.0
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,358.0
440083,TENNOVA HEALTHCARE - JAMESTOWN,358.0
440192,WHITE COUNTY COMMUNITY HOSPITAL,356.0
330053,MEDINA MEMORIAL HOSPITAL,356.0
130025,MADISON MEMORIAL HOSPITAL,355.0
230303,WEST SHORE MEDICAL CENTER,355.0
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,354.0
60044,COLORADO PLAINS MEDICAL CENTER,354.0
50205,EAST VALLEY HOSPITAL MEDICAL CENTER,353.0
10009,HARTSELLE MEDICAL CENTER,352.0
450210,ETMC CARTHAGE,352.0
30033,BANNER PAYSON MEDICAL CENTER,352.0
420037,GHS HILLCREST MEMORIAL HOSPITAL,352.0
360245,GLENBEIGH HEALTH SOURCES,350.0
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,349.0
320014,MIMBRES MEMORIAL HOSPITAL,348.0
240084,VIRGINIA REGIONAL MEDICAL CENTER,348.0
20008,BARTLETT REGIONAL HOSPITAL,348.0
110071,APPLING HOSPITAL,347.0
180115,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,347.0
670061,SOUTH TEXAS SURGICAL HOSPITAL,346.0
440186,RIVERVIEW REGIONAL MEDICAL CENTER NORTH,346.0
430097,SANFORD ABERDEEN MEDICAL CENTER,346.0
10146,JACKSONVILLE MEDICAL CENTER,346.0
530010,LANDER REGIONAL HOSPITAL,345.0
450460,TYLER COUNTY HOSPITAL,345.0
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,344.0
520034,AURORA MED CTR MANITOWOC CTY,343.0
260214,RESEARCH BELTON HOSPITAL,343.0
100320,POINCIANA MEDICAL CENTER,341.0
260142,FITZGIBBON HOSPITAL,340.0
170133,CUSHING MEMORIAL HOSPITAL,340.0
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,339.0
520017,ST JOSEPHS HOSPITAL,339.0
430090,SIOUX FALLS SPECIALTY HOSPITAL,338.0
250061,YALOBUSHA GENERAL HOSPITAL,338.0
450090,NORTH TEXAS MEDICAL CENTER,337.0
30108,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,335.0
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,335.0
450872,USMD HOSPITAL AT ARLINGTON L P,334.0
440061,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,334.0
330086,MONTEFIORE MOUNT VERNON HOSPITAL,334.0
390008,ELLWOOD CITY HOSPITAL,334.0
150129,WESTVIEW HOSPITAL,333.0
240101,ESSENTIA HEALTH ST MARYS,332.0
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,332.0
150101,PARKVIEW WHITLEY HOSPITAL,332.0
230208,CARSON CITY HOSPITAL,332.0
380033,SACRED HEART UNIVERSITY DISTRICT,331.0
670019,UNIVERSITY GENERAL HOSPITAL,331.0
240187,HUTCHINSON AREA HEALTH CARE,330.0
450825,CORNERSTONE REGIONAL HOSPITAL,327.0
320011,PRESBYTERIAN ESPANOLA HOSPITAL,326.0
360148,POMERENE HOSPITAL,325.0
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,325.0
170058,MERCY HEALTH CENTER,325.0
390062,NASON HOSPITAL,325.0
230013,DOCTORS' HOSPITAL OF MICHIGAN,324.0
180046,BOURBON COMMUNITY HOSPITAL,322.0
50352,BARTON MEMORIAL HOSPITAL,322.0
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,320.0
190246,P & S SURGICAL HOSPITAL,319.0
50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,319.0
430015,AVERA ST MARY'S HOSPITAL,318.0
250081,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS,318.0
370232,MUSKOGEE COMMUNITY HOSPITAL,317.0
450615,ATLANTA MEMORIAL HOSPITAL,317.0
330263,"CARTHAGE AREA HOSPITAL, INC",316.0
330132,TLC HEALTH NETWORK,316.0
440218,THE CENTER FOR SPINAL SURGERY,315.0
130066,NORTHWEST SPECIALTY HOSPITAL,315.0
